time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type
2014-07-28T23:40:06.100Z,-23.02,169.5438,10,4.7,mb,,85,3.017,0.51,us,usb000s195,2014-08-21T05:18:24.000Z,"215km E of Vao, New Caledonia",earthquake
2014-07-28T23:10:25.070Z,-14.3707,-13.6208,10,4.9,mb,,96,22.641,0.77,us,usb000s194,2014-08-10T01:36:51.000Z,"Southern Mid-Atlantic Ridge",earthquake
2014-07-28T23:00:48.140Z,-6.9216,143.873,10,5.6,mww,,11,4.083,0.82,us,usb000ry5u,2014-08-25T16:36:42.000Z,"71km S of Ialibu, Papua New Guinea",earthquake
2014-07-28T22:50:14.850Z,-6.8027,144.1586,10,4.6,mb,,103,3.938,0.77,us,usb000s193,2014-08-21T23:49:22.154Z,"60km SSE of Ialibu, Papua New Guinea",earthquake
2014-07-28T22:47:30.530Z,-6.9069,143.9192,10,4.9,mb,,31,4.055,0.73,us,usb000ry5n,2014-08-22T00:10:22.929Z,"69km S of Ialibu, Papua New Guinea",earthquake
2014-07-28T22:26:50.800Z,36.7469,-98.408,4.76,3.3,ml,,,,0.45,us,usb000ry5e,2014-08-22T00:57:30.748Z,"4km W of Cherokee, Oklahoma",earthquake
2014-07-28T22:12:21.800Z,51.685,178.558,104.9,2.6,ml,,,,0.6,us,usb000s2nc,2014-08-22T01:04:49.647Z,"29km S of Little Sitkin Island, Alaska",earthquake
2014-07-28T21:55:11.500Z,-33.0681,-179.0699,10,4.4,mb,,201,4.97,0.9,us,usb000s191,2014-08-22T01:30:10.779Z,"182km S of L'Esperance Rock, New Zealand",earthquake
2014-07-28T21:32:40.730Z,-30.0784,-177.5572,28.59,4.3,mb,,121,0.891,1.34,us,usb000s196,2014-08-22T03:32:18.479Z,"95km SSE of Raoul Island, New Zealand",earthquake
2014-07-28T20:01:14.870Z,40.5928333,-124.0966667,19.29,3.22,ml,34,122,0.1743,0.12,nc,nc72266491,2014-08-07T22:12:01.430Z,"5km E of Fortuna, California",earthquake
2014-07-28T17:46:58.000Z,53.8936,-163.9858,52.4,2.5,ml,,,,0.3,ak,ak11340160,2014-07-29T01:50:20.348Z,"112km SSW of False Pass, Alaska",earthquake
2014-07-28T16:58:27.550Z,16.2073,-98.525,40.2,3.9,mb,,220,0.424,0.73,us,usb000s02x,2014-08-06T22:37:29.805Z,"30km SSW of Cuajinicuilapa, Mexico",earthquake
2014-07-28T16:20:32.280Z,-19.9144,-71.1556,13.45,4.6,mb,,168,1.022,0.53,us,usb000rxzs,2014-08-06T22:17:30.000Z,"111km WNW of Iquique, Chile",earthquake
2014-07-28T15:53:44.800Z,18.7856,-63.9248,15,2.8,Md,3,356.4,1.06719856,0.23,pr,pr14209006,2014-08-06T22:02:33.000Z,"83km ENE of Road Town, British Virgin Islands",earthquake
2014-07-28T15:08:04.220Z,36.747,-98.406,4.2,3,ml,,,,0.4,us,usb000s52u,2014-08-21T19:41:34.000Z,"4km W of Cherokee, Oklahoma",earthquake
2014-07-28T15:05:54.570Z,28.0179,127.923,58.26,4.8,mb,,122,5.652,0.62,us,usb000rxz1,2014-08-06T21:57:04.000Z,"158km N of Nago, Japan",earthquake
2014-07-28T14:14:47.000Z,58.3469,-136.9149,3.4,3.2,ml,,,,0.62,ak,ak11340054,2014-07-28T22:17:41.899Z,"69km W of Gustavus, Alaska",earthquake
2014-07-28T14:00:06.290Z,39.3479,15.1962,269.46,4.3,mb,,38,1.215,1.29,us,usb000rxyk,2014-08-06T21:17:09.000Z,"64km WSW of Belvedere Marittimo, Italy",earthquake
2014-07-28T12:51:29.000Z,45.34,-112.608,9.8,3.9,mc,72,34,0.413225,0.26,mb,mb30664,2014-07-30T04:58:17.103Z,"13km N of Dillon, Montana",earthquake
2014-07-28T11:04:34.700Z,47.4582,-122.7983,26.6,3.5,Ml,,25.2,0.05389892,0.39,uw,uw60828527,2014-08-05T14:42:14.040Z,"2km ENE of Belfair, Washington",earthquake
2014-07-28T08:05:31.700Z,34.7411,139.3323,20.75,4.5,mb,,114,1.67,0.37,us,usb000rxvv,2014-07-28T16:08:03.103Z,"33km SE of Ito, Japan",earthquake
2014-07-28T08:03:10.760Z,-17.326,66.8344,10,4.9,mb,,66,18.706,1.45,us,usb000rxvu,2014-08-25T16:36:41.000Z,"Mauritius - Reunion region",earthquake
2014-07-28T06:45:40.120Z,32.9875,-117.7448333,10,3.27,ml,43,146,0.4131,0.16,ci,ci15531937,2014-07-29T18:53:50.568Z,"41km SW of Oceanside, California",earthquake
2014-07-28T05:02:12.000Z,51.4224,178.833,40,3.1,ml,,,,0.55,ak,ak11339842,2014-07-28T17:30:56.255Z,"62km SSE of Little Sitkin Island, Alaska",earthquake
2014-07-28T04:59:53.000Z,62.3907,-149.7779,46.5,3,ml,,,,0.75,ak,ak11339835,2014-08-22T03:18:30.140Z,"15km ENE of Talkeetna, Alaska",earthquake
2014-07-28T04:36:48.490Z,36.1424,141.9807,17.48,4.5,mb,,147,3.071,0.63,us,usb000s182,2014-08-22T03:52:00.226Z,"113km ENE of Hasaki, Japan",earthquake
2014-07-28T04:24:17.330Z,7.6155,137.1179,10,4.7,mb,,100,10.679,1.01,us,usb000s181,2014-08-10T02:05:43.573Z,"100km SSW of Ngulu, Micronesia",earthquake
2014-07-28T04:02:30.040Z,-35.0906,-107.0124,10,4.6,mb,,66,8.184,0.67,us,usb000s17z,2014-08-22T04:31:07.228Z,"Southern East Pacific Rise",earthquake
2014-07-28T03:47:04.600Z,-33.2891,-179.1602,48.08,4.4,mb,,129,4.166,1.06,us,usb000s18a,2014-08-10T02:16:11.644Z,"207km S of L'Esperance Rock, New Zealand",earthquake
2014-07-28T03:38:45.950Z,-24.0867,-66.9453,196.65,4.3,mb,,85,2.327,0.74,us,usb000rxub,2014-07-28T11:41:21.087Z,"65km WNW of San Antonio de los Cobres, Argentina",earthquake
2014-07-28T03:36:47.620Z,7.5958,136.7312,10,5.4,mb,,74,9.97,0.94,us,usb000rxuc,2014-08-25T16:36:39.000Z,"125km SW of Ngulu, Micronesia",earthquake
2014-07-28T03:33:41.400Z,18.8917,-64.8062,37,2.7,Md,3,338.4,0.73572022,0.18,pr,pr14209000,2014-08-07T04:58:51.000Z,"56km NNW of Road Town, British Virgin Islands",earthquake
2014-07-28T03:26:12.940Z,58.345,-136.988,9.5,3,ml,,,,1.13,us,usb000s2nb,2014-08-17T04:25:16.637Z,"73km W of Gustavus, Alaska",earthquake
2014-07-28T03:01:54.190Z,58.393,-137.069,6,2.6,ml,,,,1.13,us,usb000s2na,2014-08-17T04:35:46.025Z,"77km W of Gustavus, Alaska",earthquake
2014-07-28T02:21:11.910Z,-2.5761,140.509,17.64,4.2,mb,,84,0.204,0.57,us,usb000s17v,2014-08-22T22:28:46.559Z,"10km NW of Abepura, Indonesia",earthquake
2014-07-28T02:20:33.790Z,51.476,-178.135,3,2.6,ml,,,,0.94,us,usb000s2n9,2014-08-22T22:22:47.903Z,"45km S of Tanaga Volcano, Alaska",earthquake
2014-07-28T02:13:41.540Z,-22.4925,-174.7988,10,4.6,mb,,171,8.209,1.01,us,usb000s187,2014-08-22T22:46:55.924Z,"129km S of `Ohonua, Tonga",earthquake
2014-07-28T01:47:06.080Z,34.962,-36.2318,10,4.5,mb,,88,9.077,0.73,us,usb000s17u,2014-08-17T05:03:04.000Z,"Northern Mid-Atlantic Ridge",earthquake
2014-07-28T01:10:11.210Z,-27.4163,65.6484,13.24,4.5,mb,,121,35.565,0.86,us,usb000s17p,2014-08-23T00:01:01.833Z,"Indian Ocean Triple Junction",earthquake
2014-07-28T01:07:39.150Z,35.2168,139.4225,139.32,4.2,mb,,119,1.648,0.86,us,usb000s17t,2014-08-23T22:47:05.539Z,"12km S of Chigasaki, Japan",earthquake
2014-07-28T01:00:28.180Z,-29.8794,-177.334,13.29,4.5,mb,,121,0.817,0.58,us,usb000s17x,2014-08-23T00:16:50.943Z,"87km SE of Raoul Island, New Zealand",earthquake
2014-07-28T00:55:38.190Z,-15.4389,-173.308,23.34,4.7,mb,,83,2.122,0.88,us,usb000s17q,2014-08-23T22:11:51.997Z,"73km NE of Hihifo, Tonga",earthquake
2014-07-28T00:00:46.520Z,26.8848,54.2282,37.39,4.5,mb,,52,2.626,0.72,us,usb000rxtm,2014-08-23T00:37:37.863Z,"41km NNE of Kish, Iran",earthquake
2014-07-27T23:35:06.640Z,-10.0422,119.9258,54.48,4.2,mb,,78,2.675,0.96,us,usb000rxtl,2014-08-23T22:25:41.081Z,"8km SSW of Tarimbang, Indonesia",earthquake
2014-07-27T23:20:10.140Z,-14.9465,171.8105,48.4,4.5,mb,,113,6.606,0.48,us,usb000s179,2014-08-23T22:38:45.358Z,"Vanuatu region",earthquake
2014-07-27T22:19:22.100Z,36.1461,-96.8378,4.52,3.2,mb_lg,,19,0.564,0.78,us,usb000rxt7,2014-07-29T05:33:16.407Z,"12km WNW of Yale, Oklahoma",earthquake
2014-07-27T22:01:24.000Z,65.1821,-151.7358,8.6,2.7,ml,,,,1.05,ak,ak11339724,2014-07-28T06:04:04.558Z,"16km E of Tanana, Alaska",earthquake
2014-07-27T22:00:10.000Z,51.4379,-174.5845,3.9,3.2,ml,,,,0.35,ak,ak11339722,2014-07-28T06:02:51.252Z,"88km SSW of Atka, Alaska",earthquake
2014-07-27T21:34:21.930Z,36.0785,-117.8566667,1.52,2.77,ml,35,52,0.03919,0.13,ci,ci15531785,2014-07-28T16:06:44.623Z,"48km N of Inyokern, California",earthquake
2014-07-27T20:39:10.450Z,36.8059,-97.858,2.71,2.9,mb_lg,,85,0.368,0.36,us,usb000rxsh,2014-07-28T00:20:56.810Z,"11km W of Medford, Oklahoma",earthquake
2014-07-27T20:34:32.730Z,12.875,-70.0363,41.65,4.9,mb,,130,0.368,0.41,us,usb000rxsf,2014-07-27T21:34:59.896Z,"28km N of Arasji, Aruba",earthquake
2014-07-27T20:11:54.450Z,27.6142,66.0534,33.02,4.4,mb,,134,7.364,0.72,us,usb000rxsd,2014-07-28T04:14:29.892Z,"59km WSW of Khuzdar, Pakistan",earthquake
2014-07-27T18:09:10.300Z,35.482,140.6283,57.77,4.5,mb,,122,2.228,0.69,us,usb000rxrz,2014-08-23T15:59:14.779Z,"23km SE of Naruto, Japan",earthquake
2014-07-27T16:47:17.000Z,17.7852,-68.2216,49,2.9,Md,10,266.4,0.74021179,0.27,pr,pr14208008,2014-08-04T22:03:30.000Z,"77km SSE of Boca de Yuma, Dominican Republic",earthquake
2014-07-27T13:41:09.000Z,58.9427,-155.8207,100,3.4,ml,,,,2.48,ak,ak11339397,2014-07-27T21:43:43.938Z,"56km ENE of King Salmon, Alaska",earthquake
2014-07-27T13:29:06.020Z,16.2938,-98.5219,34.83,4.7,mb,,193,0.391,0.76,us,usb000rxr5,2014-08-04T21:54:21.358Z,"22km SSW of Cuajinicuilapa, Mexico",earthquake
2014-07-27T13:07:56.000Z,58.3191,-136.9418,10.5,2.5,ml,,,,0.91,ak,ak11339384,2014-07-27T23:15:43.096Z,"71km W of Gustavus, Alaska",earthquake
2014-07-27T12:52:08.700Z,51.373,-174.521,13.6,2.6,ml,,,,0.52,us,usb000rxti,2014-08-17T07:56:39.000Z,"94km SSW of Atka, Alaska",earthquake
2014-07-27T12:45:52.610Z,-23.9251,179.8654,521.19,4.3,mb,,100,5.654,0.87,us,usb000s16v,2014-08-17T07:51:05.000Z,"South of the Fiji Islands",earthquake
2014-07-27T12:24:09.970Z,58.339,-137.015,1.4,2.6,ml,,,,0.77,us,usb000s214,2014-08-17T07:42:47.000Z,"75km W of Gustavus, Alaska",earthquake
2014-07-27T11:28:31.000Z,-54.3071,-119.8931,10,4.4,mb,,128,35.885,0.56,us,usb000s16t,2014-08-17T07:32:48.317Z,"Southern East Pacific Rise",earthquake
2014-07-27T11:27:44.000Z,16.0507,120.63,52.58,4.2,mb,,133,1.959,1,us,usb000s16u,2014-08-17T07:24:02.243Z,"2km NNW of Taboy Norte, Philippines",earthquake
2014-07-27T11:20:54.700Z,19.148,-64.3423,52,3.2,Md,6,320.4,0.77255114,0.25,pr,pr14208005,2014-08-17T07:16:07.289Z,"85km NNE of Road Town, British Virgin Islands",earthquake
2014-07-27T10:46:39.610Z,36.0765,-117.8581667,1.27,2.55,ml,30,52,0.04124,0.13,ci,ci15531617,2014-07-28T14:17:25.080Z,"47km N of Inyokern, California",earthquake
2014-07-27T10:26:59.800Z,19.214,-64.36,48,3.2,Md,8,306,0.82914501,0.07,pr,pr14208004,2014-08-17T07:12:31.000Z,"92km NNE of Road Town, British Virgin Islands",earthquake
2014-07-27T10:22:34.350Z,-45.8073,34.4373,10,4.2,mb,,111,12.112,0.3,us,usb000s16w,2014-08-16T13:05:31.649Z,"282km WNW of Marion Island, Prince Edward Islands",earthquake
2014-07-27T10:15:32.390Z,-2.9106,136.4798,50.59,4.7,mb,,34,4.225,1.2,us,usb000rxqg,2014-08-13T09:59:08.000Z,"112km N of Enarotali, Indonesia",earthquake
2014-07-27T09:28:05.800Z,36.2926,-97.4699,0.703,2.8,ml,,,,0.49,us,usb000rxq9,2014-08-16T06:31:32.136Z,"16km W of Perry, Oklahoma",earthquake
2014-07-27T09:24:15.930Z,39.6127,142.2151,50.63,4.5,mb,,123,2.504,1.46,us,usb000rxqa,2014-08-13T08:09:10.000Z,"22km E of Miyako, Japan",earthquake
2014-07-27T09:23:38.120Z,24.4427,121.9843,30.69,4.3,mb,,112,0.445,0.71,us,usb000rxq7,2014-08-15T13:02:48.000Z,"22km SE of Su'ao, Taiwan",earthquake
2014-07-27T08:50:11.100Z,19.303,-155.3877,2.9,2.5,Ml,,93.6,0.02694946,0.27,hv,hv60741681,2014-07-27T16:53:12.238Z,"14km NE of Pahala, Hawaii",earthquake
2014-07-27T06:56:12.600Z,17.87,-66.902,124,3.1,Md,5,273.6,0.16798496,0.18,pr,pr14208003,2014-07-27T14:58:48.516Z,"11km S of Guanica, Puerto Rico",earthquake
2014-07-27T05:00:17.000Z,54.1904,-162.5548,22.7,2.5,ml,,,,0.68,ak,ak11339180,2014-07-27T22:32:44.070Z,"92km SE of False Pass, Alaska",earthquake
2014-07-27T04:46:40.000Z,51.7254,178.5023,96.5,2.5,ml,,,,0.32,ak,ak11339158,2014-07-27T22:32:47.477Z,"24km S of Little Sitkin Island, Alaska",earthquake
2014-07-27T04:02:11.880Z,-24.7656,-177.3758,166.91,5.1,mb,,97,4.488,0.95,us,usb000rxp3,2014-07-27T12:04:41.647Z,"South of the Fiji Islands",earthquake
2014-07-27T03:40:59.790Z,40.1915,143.095,47.57,4.2,mb,,170,1.822,0.69,us,usb000rxp1,2014-07-27T11:43:36.601Z,"115km ENE of Miyako, Japan",earthquake
2014-07-27T03:38:45.000Z,51.8404,178.4299,113.6,3.5,ml,,,,0.34,ak,ak11339107,2014-07-27T22:32:41.104Z,"13km SSW of Little Sitkin Island, Alaska",earthquake
2014-07-27T02:20:41.190Z,37.4889,72.0881,190.93,4.1,mb,,130,1.259,0.49,us,usb000rxnr,2014-07-27T10:23:21.357Z,"34km NE of Roshtqal'a, Tajikistan",earthquake
2014-07-27T02:11:55.660Z,-4.4634,152.0326,10,4.4,mb,,133,0.3,1.1,us,usb000rxns,2014-07-27T10:14:27.053Z,"28km WSW of Kokopo, Papua New Guinea",earthquake
2014-07-27T02:10:21.300Z,18.922,-64.6348,4,2.6,Md,7,295.2,0.50305656,0.27,pr,pr14208001,2014-07-27T10:12:50.688Z,"55km N of Road Town, British Virgin Islands",earthquake
2014-07-27T01:28:38.050Z,23.7611,-45.6459,10,6,mwb,,60,16.888,1.18,us,usb000rxni,2014-08-25T16:36:38.000Z,"Northern Mid-Atlantic Ridge",earthquake
2014-07-27T01:27:12.000Z,67.6301,-161.9748,27.9,3.7,ml,,,,1,ak,ak11339033,2014-07-27T22:31:20.947Z,"42km E of Noatak, Alaska",earthquake
2014-07-27T00:43:07.390Z,52.018,-169.667,35.6,4,mb,,,,1.24,us,usb000s16c,2014-08-24T02:50:55.345Z,"97km SE of Yunaska Island, Alaska",earthquake
2014-07-26T22:44:29.000Z,63.5478,-149.5431,105.9,2.5,ml,,,,0.47,ak,ak11338987,2014-08-23T00:27:11.000Z,"34km WNW of Cantwell, Alaska",earthquake
2014-07-26T21:55:54.340Z,25.1583,127.0057,24.86,4.5,mb,,133,3.694,1.11,us,usb000rxn2,2014-08-22T00:50:17.285Z,"126km SSW of Itoman, Japan",earthquake
2014-07-26T21:25:13.160Z,-23.012,-69.9521,47.94,4.3,mwr,,117,0.464,0.79,us,usb000rxmi,2014-08-22T00:40:40.380Z,"84km NNE of Antofagasta, Chile",earthquake
2014-07-26T21:22:06.530Z,-52.0083,-74.5213,14.94,4.8,mb,,44,1.548,0.79,us,usb000rxmj,2014-08-24T03:47:10.095Z,"143km WSW of Puerto Natales, Chile",earthquake
2014-07-26T21:08:33.720Z,-21.2122,-179.1038,601.53,4.7,mb,,51,4.369,0.6,us,usb000rxmv,2014-08-24T04:37:19.619Z,"75km SW of Ndoi Island, Fiji",earthquake
2014-07-26T21:07:20.180Z,-21.2584,-179.0994,620.72,4.6,mb,,41,4.407,0.96,us,usb000rxmf,2014-08-22T00:34:44.065Z,"79km SSW of Ndoi Island, Fiji",earthquake
2014-07-26T20:53:10.000Z,58.3001,-137.0937,3.9,3.8,mwr,,,,1.06,us,usb000rxm6,2014-08-20T01:27:03.874Z,"80km W of Gustavus, Alaska",earthquake
2014-07-26T20:49:11.470Z,-50.096,119.9695,13.54,4.8,mb,,135,16.939,0.57,us,usb000rxm7,2014-08-23T00:24:06.027Z,"Western Indian-Antarctic Ridge",earthquake
2014-07-26T20:38:31.090Z,36.9831,142.5678,21.64,4.6,mb,,110,3.527,0.67,us,usb000rxm5,2014-08-23T22:20:11.942Z,"149km ESE of Namie, Japan",earthquake
2014-07-26T20:37:34.000Z,58.2827,-153.9213,76.1,2.5,ml,,,,0.44,ak,ak11338830,2014-08-23T22:27:31.748Z,"82km N of Larsen Bay, Alaska",earthquake
2014-07-26T19:21:41.880Z,-17.1782,-179.1363,570.99,4.2,mb,,115,2.741,0.61,us,usb000rxls,2014-08-07T05:25:24.478Z,"178km ESE of Lambasa, Fiji",earthquake
